,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,trial,Partner,Initiation,Termination,_event,_interaction_subject_id,_percentage_start,_percentage_stop,_scope,_scoring_id,_social,_subject_id,_type,_type_name,_value,_value_color,_variable_id
751,StealingParadigm_2023_01_19_VS_Loki6,989.3664169,59362,,,Loki6,line_crossing,opaque_line,1,,,,TRUE,,0.705171001,0.705171001,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
752,StealingParadigm_2023_01_19_VS_Loki6,990.3664167,59422,,,Loki6,first_choice,opaque,1,,,,TRUE,,0.70588375,0.70588375,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
753,StealingParadigm_2023_01_19_VS_Loki6,990.3664167,59422,1008.066412,60484,Loki6,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.70588375,0.718499424,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
754,StealingParadigm_2023_01_19_VS_Loki6,1009.033079,60542,1010.166412,60610,Loki6,peeking,transparent_tunnel,1,,,,FALSE,,0.719188415,0.719996199,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12163,#02d779,12161
755,StealingParadigm_2023_01_19_VS_Loki6,1037.383071,62243,1076.449728,64587,Loki6,trial,2,2,,,,FALSE,,0.739394875,0.767239638,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
756,StealingParadigm_2023_01_19_VS_Loki6,1060.383066,63623,1071.233063,64274,Loki6,latency_first_choice,latency,2,,,,FALSE,,0.755788123,0.76352146,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
757,StealingParadigm_2023_01_19_VS_Loki6,1070.516396,64231,,,Loki6,line_crossing,transparent_line,2,,,,TRUE,,0.763010656,0.763010656,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
758,StealingParadigm_2023_01_19_VS_Loki6,1071.233063,64274,,,Loki6,first_choice,transparent,2,,,,TRUE,,0.76352146,0.76352146,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
759,StealingParadigm_2023_01_19_VS_Loki6,1071.233063,64274,1076.449728,64587,Loki6,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.76352146,0.767239638,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
760,StealingParadigm_2023_01_19_VS_Loki6,1095.71639,65743,1272.683012,76361,Loki6,pause,pause,2,,,,FALSE,,0.780971953,0.907104929,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
761,StealingParadigm_2023_01_19_VS_Loki6,1297.633006,77858,1339.382995,80363,Loki6,trial,3,3,,,,FALSE,,0.924888039,0.954645348,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
762,StealingParadigm_2023_01_19_VS_Loki6,1323.216333,79393,1325.699665,79542,Loki6,latency_first_choice,latency,3,,,,FALSE,,0.943122557,0.944892553,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
763,StealingParadigm_2023_01_19_VS_Loki6,1325.049666,79503,,,Loki6,line_crossing,transparent_line,3,,,,TRUE,,0.944429266,0.944429266,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
764,StealingParadigm_2023_01_19_VS_Loki6,1325.699665,79542,,,Loki6,first_choice,transparent,3,,,,TRUE,,0.944892553,0.944892553,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
765,StealingParadigm_2023_01_19_VS_Loki6,1325.699665,79542,1339.382995,80363,Loki6,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.944892553,0.954645348,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
766,StealingParadigm_2023_01_19_VS_Loki6,1370.132987,82208,1399.499647,83970,Loki6,trial,4,4,,,,FALSE,,0.976562407,0.997493496,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
767,StealingParadigm_2023_01_19_VS_Loki6,1390.799649,83448,1395.099648,83706,Loki6,latency_first_choice,latency,4,,,,FALSE,,0.991292572,0.994357397,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
768,StealingParadigm_2023_01_19_VS_Loki6,1394.532981,83672,,,Loki6,line_crossing,opaque_line,4,,,,TRUE,,0.993953505,0.993953505,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
769,StealingParadigm_2023_01_19_VS_Loki6,1395.099648,83706,,,Loki6,first_choice,opaque,4,,,,TRUE,,0.994357397,0.994357397,3,3459,0,2017,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
770,StealingParadigm_2023_01_19_VS_Loki6,1395.099648,83706,1399.499647,83970,Loki6,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.994357397,0.997493496,3,3459,0,2017,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
771,StealingParadigm_2023_01_23_VS_Oscar3,318.999867,19140,336.7831929,20207,Oscar3,pretest,pretest_1a,,,,,FALSE,,0.19351512,0.204303032,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
772,StealingParadigm_2023_01_23_VS_Oscar3,641.4497325,38487,694.6997103,41682,Oscar3,pretest,pretest_2,,,,,FALSE,,0.389123116,0.421426188,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
773,StealingParadigm_2023_01_23_VS_Oscar3,744.6663561,44680,762.9663485,45778,Oscar3,pretest,pretest_1b,,,,,FALSE,,0.451737491,0.462838828,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
774,StealingParadigm_2023_01_23_VS_Oscar3,1159.649516,69579,1198.432834,71906,Oscar3,trial,1,1,,,,FALSE,,0.703479026,0.727006178,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
775,StealingParadigm_2023_01_23_VS_Oscar3,1187.016172,71221,1193.316169,71599,Oscar3,latency_first_choice,latency,1,,,,FALSE,,0.72008048,0.723902252,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
776,StealingParadigm_2023_01_23_VS_Oscar3,1190.01617,71401,,,Oscar3,line_crossing,opaque_line,1,,,,TRUE,,0.721900371,0.721900371,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
777,StealingParadigm_2023_01_23_VS_Oscar3,1193.316169,71599,,,Oscar3,first_choice,opaque,1,,,,TRUE,,0.723902252,0.723902252,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
778,StealingParadigm_2023_01_23_VS_Oscar3,1193.316169,71599,1198.432834,71906,Oscar3,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.723902252,0.727006178,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
779,StealingParadigm_2023_01_23_VS_Oscar3,1213.582827,72815,1246.94948,74817,Oscar3,trial,2,2,,,,FALSE,,0.736196629,0.756437866,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
780,StealingParadigm_2023_01_23_VS_Oscar3,1235.416151,74125,1238.949483,74337,Oscar3,latency_first_choice,latency,2,,,,FALSE,,0.749441394,0.751584822,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
781,StealingParadigm_2023_01_23_VS_Oscar3,1238.01615,74281,,,Oscar3,line_crossing,transparent_line,2,,,,TRUE,,0.751018634,0.751018634,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
782,StealingParadigm_2023_01_23_VS_Oscar3,1238.949483,74337,,,Oscar3,first_choice,transparent,2,,,,TRUE,,0.751584822,0.751584822,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
783,StealingParadigm_2023_01_23_VS_Oscar3,1238.949483,74337,1246.94948,74817,Oscar3,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.751584822,0.756437866,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
784,StealingParadigm_2023_01_23_VS_Oscar3,1277.282801,76637,1438.616067,86317,Oscar3,pause,pause,2,,,,FALSE,,0.77483899,0.872708706,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
785,StealingParadigm_2023_01_23_VS_Oscar3,1458.899392,87534,1501.86604,90112,Oscar3,trial,3,3,,,,FALSE,,0.885013194,0.911078083,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
786,StealingParadigm_2023_01_23_VS_Oscar3,1480.982716,88859,1497.566042,89854,Oscar3,latency_first_choice,latency,3,,,,FALSE,,0.898409617,0.908469572,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
787,StealingParadigm_2023_01_23_VS_Oscar3,1496.932709,89816,,,Oscar3,line_crossing,transparent_line,3,,,,TRUE,,0.908085373,0.908085373,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
788,StealingParadigm_2023_01_23_VS_Oscar3,1497.566042,89854,,,Oscar3,first_choice,transparent,3,,,,TRUE,,0.908469572,0.908469572,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
789,StealingParadigm_2023_01_23_VS_Oscar3,1497.566042,89854,1501.86604,90112,Oscar3,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.908469572,0.911078083,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
790,StealingParadigm_2023_01_23_VS_Oscar3,1498.232708,89894,1499.032708,89942,Oscar3,peeking,transparent_tunnel,3,,,,FALSE,,0.908873993,0.909359297,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12163,#02d779,12161
791,StealingParadigm_2023_01_23_VS_Oscar3,1525.61603,91537,1557.966017,93478,Oscar3,trial,4,4,,,,FALSE,,0.925485557,0.945110053,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
792,StealingParadigm_2023_01_23_VS_Oscar3,1546.416022,92785,1552.599352,93156,Oscar3,latency_first_choice,latency,4,,,,FALSE,,0.938103471,0.941854469,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
793,StealingParadigm_2023_01_23_VS_Oscar3,1552.032686,93122,,,Oscar3,line_crossing,opaque_line,4,,,,TRUE,,0.941510712,0.941510712,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
794,StealingParadigm_2023_01_23_VS_Oscar3,1552.599352,93156,,,Oscar3,first_choice,opaque,4,,,,TRUE,,0.941854469,0.941854469,3,3460,0,2018,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
795,StealingParadigm_2023_01_23_VS_Oscar3,1552.599352,93156,1557.966017,93478,Oscar3,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.941854469,0.945110053,3,3460,0,2018,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
796,StealingParadigm_2023_01_24_VS_Lucy19,332.8833333,19973,351.8833333,21113,Lucy19,pretest,pretest_1a,,,,,FALSE,,0.221614424,0.234263523,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
797,StealingParadigm_2023_01_24_VS_Lucy19,404.8166667,24289,409.6,24576,Lucy19,pretest,pretest_2,,,,,FALSE,,0.269503467,0.272687933,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
798,StealingParadigm_2023_01_24_VS_Lucy19,461.4166667,27685,481.5666667,28894,Lucy19,pretest,pretest_1b,,,,,FALSE,,0.307184466,0.320599168,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
799,StealingParadigm_2023_01_24_VS_Lucy19,921.7,55302,1039,62340,Lucy19,trial,1,1,,,,FALSE,,0.613614424,0.691705964,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
800,StealingParadigm_2023_01_24_VS_Lucy19,946.6333333,56798,1032.65,61959,Lucy19,latency_first_choice,latency,1,,,,FALSE,,0.630213592,0.687478502,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
801,StealingParadigm_2023_01_24_VS_Lucy19,1032.166667,61930,,,Lucy19,line_crossing,transparent_line,1,,,,TRUE,,0.687156727,0.687156727,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
802,StealingParadigm_2023_01_24_VS_Lucy19,1032.65,61959,,,Lucy19,first_choice,transparent,1,,,,TRUE,,0.687478502,0.687478502,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
803,StealingParadigm_2023_01_24_VS_Lucy19,1032.65,61959,1039,62340,Lucy19,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.687478502,0.691705964,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
804,StealingParadigm_2023_01_24_VS_Lucy19,1066.55,63993,1135.616667,68137,Lucy19,trial,2,2,,,,FALSE,,0.710047157,0.756027739,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
805,StealingParadigm_2023_01_24_VS_Lucy19,1085.25,65115,1124.533333,67472,Lucy19,latency_first_choice,latency,2,,,,FALSE,,0.722496533,0.748649098,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
806,StealingParadigm_2023_01_24_VS_Lucy19,1123.25,67395,,,Lucy19,line_crossing,opaque_line,2,,,,TRUE,,0.74779473,0.74779473,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
807,StealingParadigm_2023_01_24_VS_Lucy19,1124.533333,67472,,,Lucy19,first_choice,opaque,2,,,,TRUE,,0.748649098,0.748649098,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
808,StealingParadigm_2023_01_24_VS_Lucy19,1124.533333,67472,1135.616667,68137,Lucy19,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.748649098,0.756027739,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
809,StealingParadigm_2023_01_24_VS_Lucy19,1155.016667,69301,1351.333333,81080,Lucy19,pause,pause,2,,,,FALSE,,0.768943135,0.89963939,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
810,StealingParadigm_2023_01_24_VS_Lucy19,1372.133333,82328,1413.8,84828,Lucy19,trial,3,3,,,,FALSE,,0.913486824,0.941226075,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
811,StealingParadigm_2023_01_24_VS_Lucy19,1402.366667,84142,1407.333333,84440,Lucy19,latency_first_choice,latency,3,,,,FALSE,,0.933614424,0.936920943,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
812,StealingParadigm_2023_01_24_VS_Lucy19,1406.5,84390,,,Lucy19,line_crossing,transparent_line,3,,,,TRUE,,0.936366158,0.936366158,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
813,StealingParadigm_2023_01_24_VS_Lucy19,1407.333333,84440,,,Lucy19,first_choice,transparent,3,,,,TRUE,,0.936920943,0.936920943,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
814,StealingParadigm_2023_01_24_VS_Lucy19,1407.333333,84440,1413.8,84828,Lucy19,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.936920943,0.941226075,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
815,StealingParadigm_2023_01_24_VS_Lucy19,1437,86220,1470.916667,88255,Lucy19,trial,4,4,,,,FALSE,,0.95667129,0.97925104,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
816,StealingParadigm_2023_01_24_VS_Lucy19,1463.45,87807,1465.916667,87955,Lucy19,latency_first_choice,latency,4,,,,FALSE,,0.974280166,0.97592233,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
817,StealingParadigm_2023_01_24_VS_Lucy19,1465.116667,87907,,,Lucy19,line_crossing,transparent_line,4,,,,TRUE,,0.975389736,0.975389736,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
818,StealingParadigm_2023_01_24_VS_Lucy19,1465.916667,87955,,,Lucy19,first_choice,transparent,4,,,,TRUE,,0.97592233,0.97592233,3,3461,0,2019,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
819,StealingParadigm_2023_01_24_VS_Lucy19,1465.916667,87955,1470.916667,88255,Lucy19,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.97592233,0.97925104,3,3461,0,2019,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
820,StealingParadigm_2023_01_24_VS_Bärli,279.7666427,16786,298.6499744,17919,Bärli,pretest,pretest_1a,,,,,FALSE,,0.067686576,0.072255198,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
821,StealingParadigm_2023_01_24_VS_Bärli,447.5666283,26854,471.5332929,28292,Bärli,pretest,pretest_2,,,,,FALSE,,0.108284005,0.114082485,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
822,StealingParadigm_2023_01_24_VS_Bärli,527.4166215,31645,546.0499532,32763,Bärli,pretest,pretest_1b,,,,,FALSE,,0.127602865,0.132111002,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
823,StealingParadigm_2023_01_24_VS_Bärli,890.2999237,53418,932.5499201,55953,Bärli,trial,1,1,,,,FALSE,,0.215398635,0.225620575,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
824,StealingParadigm_2023_01_24_VS_Bärli,920.8999211,55254,929.0999204,55746,Bärli,latency_first_choice,latency,1,,,,FALSE,,0.222801981,0.224785884,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
825,StealingParadigm_2023_01_24_VS_Bärli,928.2832538,55697,,,Bärli,line_crossing,opaque_line,1,,,,TRUE,,0.2245883,0.2245883,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
826,StealingParadigm_2023_01_24_VS_Bärli,929.0999204,55746,,,Bärli,first_choice,opaque,1,,,,TRUE,,0.224785884,0.224785884,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
827,StealingParadigm_2023_01_24_VS_Bärli,929.0999204,55746,932.5499201,55953,Bärli,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.224785884,0.225620575,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
828,StealingParadigm_2023_01_24_VS_Bärli,966.3332505,57980,1009.399914,60564,Bärli,trial,2,2,,,,FALSE,,0.233794093,0.244213616,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
829,StealingParadigm_2023_01_24_VS_Bärli,989.8665818,59392,1006.56658,60394,Bärli,latency_first_choice,latency,2,,,,FALSE,,0.239487734,0.243528121,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
830,StealingParadigm_2023_01_24_VS_Bärli,1005.91658,60355,,,Bärli,line_crossing,transparent_line,2,,,,TRUE,,0.243370861,0.243370861,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
831,StealingParadigm_2023_01_24_VS_Bärli,1006.56658,60394,,,Bärli,first_choice,transparent,2,,,,TRUE,,0.243528121,0.243528121,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
832,StealingParadigm_2023_01_24_VS_Bärli,1006.56658,60394,1009.399914,60564,Bärli,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.243528121,0.244213616,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
833,StealingParadigm_2023_01_24_VS_Bärli,1034.516578,62071,1308.066555,78484,Bärli,pause,pause,2,,,,FALSE,,0.250290327,0.316472846,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
834,StealingParadigm_2023_01_24_VS_Bärli,1362.183217,81731,1415.399879,84924,Bärli,trial,3,3,,,,FALSE,,0.329565799,0.342441007,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
835,StealingParadigm_2023_01_24_VS_Bärli,1388.066548,83284,1412.266546,84736,Bärli,latency_first_choice,latency,3,,,,FALSE,,0.335827997,0.34168293,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
836,StealingParadigm_2023_01_24_VS_Bärli,1411.383212,84683,,,Bärli,line_crossing,opaque_line,3,,,,TRUE,,0.341469217,0.341469217,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
837,StealingParadigm_2023_01_24_VS_Bärli,1412.266546,84736,,,Bärli,first_choice,opaque,3,,,,TRUE,,0.34168293,0.34168293,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
838,StealingParadigm_2023_01_24_VS_Bärli,1412.266546,84736,1415.399879,84924,Bärli,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.34168293,0.342441007,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
839,StealingParadigm_2023_01_24_VS_Bärli,1442.599876,86556,1474.083207,88445,Bärli,trial,4,4,,,,FALSE,,0.349021758,0.356638817,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
840,StealingParadigm_2023_01_24_VS_Bärli,1464.049875,87843,1471.283207,88277,Bärli,latency_first_choice,latency,4,,,,FALSE,,0.354211358,0.355961386,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
841,StealingParadigm_2023_01_24_VS_Bärli,1470.616541,88237,,,Bärli,line_crossing,opaque_line,4,,,,TRUE,,0.355800094,0.355800094,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
842,StealingParadigm_2023_01_24_VS_Bärli,1471.283207,88277,,,Bärli,first_choice,opaque,4,,,,TRUE,,0.355961386,0.355961386,3,3462,0,2020,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
843,StealingParadigm_2023_01_24_VS_Bärli,1471.283207,88277,1474.083207,88445,Bärli,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.355961386,0.356638817,3,3462,0,2020,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
844,StealingParadim_2023_01_30_VS_Finne-Faiblhe,259.7165945,15583,277.0832564,16625,Finne-Faiblhe,pretest,pretest_1a,,,,,FALSE,,0.104940267,0.111957385,3,3468,0,2021,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
845,StealingParadim_2023_01_30_VS_Finne-Faiblhe,302.2332494,18134,304.8499153,18291,Finne-Faiblhe,pretest,pretest_2,,,,,FALSE,,0.122119412,0.123176694,3,3468,0,2021,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
846,StealingParadim_2023_01_30_VS_Finne-Faiblhe,395.4665568,23728,413.6832184,24821,Finne-Faiblhe,pretest,pretest_1b,,,,,FALSE,,0.159790968,0.167151535,3,3468,0,2021,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
